,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,CentralAir_Y,Foundation,BsmtQual,ExterQual,ExterCond,BsmtQual,ExterQual,ExterCond,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageQual,GarageCond,PoolQC,PavedDrive,BsmtFinType2,BsmtFinType1,BsmtExposure,BsmtCond,Functional,FireplaceQu,GarageType,GarageFinish,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,YearBuilt,YearRemodAdd,GarageYrBlt,DateBuilt,GdPrv,GdWo,MnPrv,MnWw,Gar2,Othr,Shed,TenC,COD,CWD,Con,ConLD,ConLI,ConLw,New,Oth,WD,Abnorml,AdjLand,Alloca,Family,Normal,Partial,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,EnclosedPorch,ScreenPorch,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,LandSlope,BsmtFullBath,FullBath,LowQualFinSF,GrLivArea,BsmtHalfBath,AsbShng,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,ClyTile,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,BrkCmn,BrkFace,None,Stone,LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,Fireplaces,HalfBath,BedroomAbvGr,TotRmsAbvGrd,KitchenAbvGr,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GarageArea,GarageCars,OpenPorchSF,WoodDeckSF
25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,4,6,2,0,0,1,0,1,0,2007,2007,2007,14426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.3783837129967145,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.709530201312334,9.56317796268366,6.46302945692067,0.0,1,0,3,7,1,7.356918242356021,7.356918242356021,7.3783837129967145,0.0,890,3,4.04305126783455,0.0
26,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,3,4,2,3,0,0,4,1,0,0,1,0,1,0,1951,2000,2005,14730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,6.803505257608338,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,8.881975184248867,0.0,5.459585514144159,0,0,3,5,1,5.198497031265826,6.803505257608338,6.803505257608338,0.0,576,2,3.4965075614664802,5.407171771460119
27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,5,4,3,5,4,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,4,6,2,0,0,1,0,1,0,2007,2008,2008,14730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.4413203897176174,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.59511985013459,9.348274558065496,5.303304908059076,7.105786129481271,1,0,3,7,1,6.18826412308259,7.4413203897176174,7.4413203897176174,0.0,772,3,3.9318256327243257,0.0
28,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,4,4,3,0,4,6,2,0,0,1,0,1,0,1957,1997,1957,13483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.3783837129967145,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.8712010109078907,9.700269170029188,0.0,7.15305163493748,2,0,2,6,1,5.337538079701318,7.3031700512368,7.3783837129967145,0.0,319,1,5.556828061699537,5.666426688112432
29,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,BrkTil,3,3,3,3,3,3,1,0,0,0,0,0,2,3,0,2,1,1,1,3,0,0,4,1,0,0,0,1,1,0,1927,1950,1920,14000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0.0,6.255750041753367,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.110873864173311,8.752265313595721,0.0,0.0,0,0,1,4,1,6.255750041753367,6.255750041753367,6.255750041753367,0.0,240,1,0.0,3.912023005428146
30,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,BrkTil,3,3,2,3,3,2,1,0,0,0,0,0,3,2,0,0,1,1,1,3,0,0,4,1,0,0,0,0,1,1,1920,1950,1920,14061.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.183870715062453,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.9318256327243257,9.04793908261736,0.0,0.0,0,0,3,6,1,6.476972362889683,6.476972362889683,6.476972362889683,6.505784060128229,250,1,4.007333185232471,0.0
31,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,1,1,3,0,0,6,1,0,0,1,0,1,0,1966,2006,1966,14031.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.113956109566034,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.248495242049359,9.053101595549691,0.0,0.0,0,1,3,6,1,7.113956109566034,7.113956109566034,7.113956109566034,0.0,271,1,4.189654742026425,0.0
32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,5,4,3,5,4,3,0,0,1,0,0,0,3,3,0,2,1,1,3,3,0,0,6,2,0,0,1,0,1,0,2007,2007,2007,13879.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.118826249062078,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.454347296253507,9.310185706945898,0.0,0.0,0,0,3,7,1,7.118826249062078,7.118826249062078,7.118826249062078,0.0,484,2,3.4339872044851463,0.0
33,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,3,1,3,0,4,6,2,0,0,1,0,1,0,1959,1959,1959,14700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.438971592395862,0.6931471805599453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.2626798770413155,9.26416545867109,0.0,6.926577033222725,1,1,4,6,1,5.942799375126701,7.243512974665482,7.438971592395862,0.0,447,2,3.6635616461296463,0.0
34,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,PConc,5,5,3,5,5,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,4,6,3,0,0,1,0,1,0,2005,2005,2005,13726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.3537223303996315,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.110873864173311,8.897545598709327,5.5093883366279774,7.050989447068045,1,0,2,6,1,6.013715156042802,7.3537223303996315,7.3537223303996315,0.0,556,2,3.871201010907891,5.318119993844216
35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,5,4,3,5,4,3,0,0,1,0,0,0,3,3,0,2,1,1,3,3,0,4,BuiltIn,3,0,0,1,0,1,0,2004,2005,2004,13392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0.0,7.8050670442584895,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.6913478822291435,9.504426892100957,4.890349128221754,0.0,1,1,4,9,1,7.0192966537150445,7.0192966537150445,7.0326242610280065,7.186144304522325,691,3,3.4965075614664802,4.736198448394496
36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,PConc,4,3,3,4,3,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,0,6,1,0,0,1,0,1,0,1994,1995,1995,14396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.001245622069476,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.727387818712341,9.292841593487926,0.0,0.0,0,1,3,6,1,7.001245622069476,7.001245622069476,7.001245622069476,0.0,672,2,4.174387269895637,5.973809611869261
37,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,3,1,3,0,3,6,3,0,0,1,0,1,0,1954,1990,1954,14518.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.168579897264035,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4.31748811353631,9.051696278536586,6.478509642208569,7.101675971619444,1,0,3,5,1,4.442651256490317,7.168579897264035,7.168579897264035,0.0,498,2,0.0,0.0
38,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,CBlock,3,3,4,3,3,4,0,1,0,0,0,0,3,3,0,2,1,6,1,3,0,0,4,1,0,0,1,0,1,0,1953,2007,1953,14610.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.964135612418245,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.23410650459726,8.977525200965243,0.0,6.595780513961311,0,0,3,5,1,5.7899601708972535,6.964135612418245,6.964135612418245,0.0,246,1,3.970291913552122,0.0
39,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,PConc,0,3,3,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1955,1955,1978,14031.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.050122520269059,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.189654742026425,8.706324840138741,0.0,0.0,0,0,2,6,2,0.0,0.0,7.050122520269059,0.0,0,0,0.0,0.0
40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,3,1,3,0,3,6,2,0,0,1,0,1,0,1965,1965,1965,13483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.1891677384203225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4.442651256490317,9.066354521447801,4.624972813284271,6.467698726104354,1,0,3,6,1,6.100318952020064,6.9930151229329605,7.1891677384203225,0.0,440,2,4.9344739331306915,0.0
41,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,CBlock,3,3,4,3,3,4,0,1,0,0,0,0,3,3,0,1,1,4,4,3,0,4,6,2,0,0,1,0,1,0,1959,1959,1959,13695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0.0,7.192182058713246,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.7535901911063645,9.735423867488873,0.0,6.875232087276577,2,1,2,5,1,5.950642552587727,7.208600337960199,7.192182058713246,0.0,308,1,4.653960350157523,0.0
42,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,CBlock,4,3,3,4,3,3,0,1,0,0,0,0,3,4,0,2,2,5,3,3,0,0,6,2,0,0,1,0,1,0,1983,1983,1983,13848.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.785587645007929,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.248495242049359,9.1248914101437,0.0,6.617402977974478,0,0,2,5,1,0.0,6.734591659972948,6.785587645007929,0.0,504,2,0.0,5.484796933490655
43,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,CBlock,4,3,3,4,3,3,0,1,0,0,0,0,3,3,0,2,4,2,3,3,0,0,4,1,0,0,1,0,1,0,1975,1980,1977,14061.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.844815479208263,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.248495242049359,9.127067452782361,0.0,5.638354669333745,0,0,3,5,1,5.123963979403259,6.844815479208263,6.844815479208263,0.0,308,1,0.0,4.983606621708336
44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,4,5,1,3,0,0,6,2,0,0,1,0,1,0,1959,1959,1959,13269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.048386408721883,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.2626798770413155,8.980423936374544,0.0,5.19295685089021,0,0,3,6,1,6.144185634125646,7.048386408721883,7.048386408721883,0.0,300,1,0.0,0.0
45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,PConc,5,5,3,5,5,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,4,6,2,0,0,1,0,1,0,2005,2005,2005,14641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0.0,7.469083884921234,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.127134385045092,8.943636705909594,6.023447592961033,6.124683390894205,1,0,2,6,1,7.167809184316444,7.469083884921234,7.469083884921234,0.0,576,2,4.418840607796598,5.2832037287379885
46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,5,4,3,5,4,3,0,0,1,0,0,0,3,3,0,2,1,6,1,3,0,5,6,2,0,0,1,0,1,0,2003,2003,2003,14457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,7.673223121121708,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.8918202981106265,9.458995712459116,0.0,7.20934025660291,1,1,1,6,1,4.430816798843313,7.268920128193722,7.325807502595773,6.448889394146858,670,2,3.784189633918261,5.1298987149230735
47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,PConc,4,4,3,4,4,3,0,0,1,0,0,0,3,3,0,2,1,6,3,3,0,0,6,2,1,0,0,0,1,0,2006,2006,2006,13695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.4127640174265625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.442651256490317,9.314430080500564,0.0,3.2188758248682006,0,0,3,7,1,7.398174092970465,7.4127640174265625,7.4127640174265625,0.0,826,3,4.990432586778736,0.0
48,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,BrkTil,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,1,0,1920,2008,1978,14396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.2813856635702825,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.5263605246161616,8.402231172946555,0.0,0.0,0,0,2,8,3,6.602587892189336,6.602587892189336,6.602587892189336,6.57507584059962,0,0,0.0,0.0
49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,CBlock,3,3,3,3,3,3,0,1,0,0,0,0,3,3,0,2,1,4,1,3,0,0,6,1,0,0,1,0,1,0,1966,1966,1966,13514.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0.0,6.862757913051401,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.204692619390966,8.954544488386723,0.0,6.638567789166521,0,0,3,6,1,5.262690188904886,6.862757913051401,6.862757913051401,0.0,386,1,0.0,0.0
50,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,PConc,4,3,3,4,3,3,0,0,1,0,0,0,3,3,0,2,1,6,3,3,0,0,6,3,0,0,1,0,1,0,1997,1997,1997,13695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0.0,7.293697720601438,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.248495242049359,9.537483513308878,0.0,5.209486152841421,0,0,3,6,1,6.418364935936212,6.678342114654332,6.678342114654332,6.517671272912275,388,2,4.330733340286331,0.0
51,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,PConc,3,3,3,3,3,3,0,0,1,0,0,0,3,3,0,2,1,1,1,3,0,4,4,1,0,0,0,1,1,0,1934,1950,1985,13392.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,5.8888779583328805,7.0707241072602764,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.970291913552122,8.738895704934043,0.0,0.0,1,0,3,6,1,6.705639094860003,6.705639094860003,6.705639094860003,0.0,528,2,0.0,4.727387818712341
52,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,CBlock,4,2,3,4,2,3,0,1,0,0,0,0,3,3,0,2,6,2,4,3,0,0,1,1,0,0,0,1,0,0,1963,1963,1963,14730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0.0,6.705639094860003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4.709530201312334,9.044639916198465,0.0,4.653960350157523,0,0,2,5,1,0.0,6.705639094860003,6.705639094860003,0.0,516,2,0.0,4.672828834461906
